comment_sentence_id,class,comment_sentence,partition,instance_type,category
2608,WhiteSpaceOptions.java,privat void createbeforeellipsi map workingvalu innernod parent createopt parent workingvalu formattermessageswhitespaceopt vararg paramet defaultcodeformatterconstantsformatt insert space ellipsi vararg paramet preview privat void createafterellipsi map workingvalu innernod parent createopt parent workingvalu formattermessageswhitespaceopt vararg paramet defaultcodeformatterconstantsformatt insert space ellipsi vararg paramet preview syntax element tree privat innernod createreturntre map workingvalu innernod parent final innernod root new innernod parent workingvalu formattermessageswhitespaceopt return createopt root workingvalu formattermessageswhitespacetabpag parenthes express defaultcodeformatterconstantsformatt insert space parenthes express return return preview return root privat innernod createthrowtre map workingvalu innernod parent final innernod root new innernod parent workingvalu formattermessageswhitespaceopt throw createopt root workingvalu formattermessageswhitespacetabpag parenthes express defaultcodeformatterconstantsformatt insert space parenthes express throw throw preview return root,1,0,summary
2609,WhiteSpaceOptions.java,node repres group option tree,0,0,summary
2610,WhiteSpaceOptions.java,preview snippet,1,0,summary
2611,WhiteSpaceOptions.java,privat void createbeforeellipsi map workingvalu innernod parent createopt parent workingvalu formattermessageswhitespaceopt vararg paramet defaultcodeformatterconstantsformatt insert space ellipsi vararg paramet preview privat void createafterellipsi map workingvalu innernod parent createopt parent workingvalu formattermessageswhitespaceopt vararg paramet defaultcodeformatterconstantsformatt insert space ellipsi vararg paramet preview syntax element tree privat innernod createreturntre map workingvalu innernod parent final innernod root new innernod parent workingvalu formattermessageswhitespaceopt return createopt root workingvalu formattermessageswhitespacetabpag parenthes express defaultcodeformatterconstantsformatt insert space parenthes express return return preview return root privat innernod createthrowtre map workingvalu innernod parent final innernod root new innernod parent workingvalu formattermessageswhitespaceopt throw createopt root workingvalu formattermessageswhitespacetabpag parenthes express defaultcodeformatterconstantsformatt insert space parenthes express throw throw preview return root,0,0,summary
2612,WhiteSpaceOptions.java,node repres concret white space option tree,1,0,summary
2101,IGDBTraceControl.java,use thing start stop trace,0,0,summary
2102,IGDBTraceControl.java,sinc 30,1,0,summary
2103,IGDBTraceControl.java,gdb specif part,0,0,summary
2104,IGDBTraceControl.java,marker interfac context trace oper perform,1,0,summary
2105,IGDBTraceControl.java,gdb specif part,0,0,summary
2106,IGDBTraceControl.java,specif trace record context,1,0,summary
2107,IGDBTraceControl.java,describ trace data,0,0,summary
2108,IGDBTraceControl.java,gdb specif part,1,0,summary
2109,IGDBTraceControl.java,model data interfac correspond itracerecorddmcontext,0,0,summary
2110,IGDBTraceControl.java,gdb specif part,1,0,summary
2111,IGDBTraceControl.java,trace event,0,0,summary
2112,IGDBTraceControl.java,gdb specif part sinc 44,1,0,summary
1607,AbstractCPropertyTab.java,case abl use,0,0,summary
1608,AbstractCPropertyTab.java,lot util method via provid link,1,0,summary
1609,AbstractCPropertyTab.java,particular allow get current project,0,0,summary
1610,AbstractCPropertyTab.java,configur etc see icpropertyprovid interfac,1,0,summary
1611,AbstractCPropertyTab.java,standard way creat button in edit del etc,0,0,summary
1612,AbstractCPropertyTab.java,handl event see buttonpress int,1,0,summary
1613,AbstractCPropertyTab.java,sever util method creat widget,0,0,summary
1614,AbstractCPropertyTab.java,uniform manner setuplabel setuptext etc,1,0,summary
1615,AbstractCPropertyTab.java,mean handl control messag main,0,0,summary
1616,AbstractCPropertyTab.java,commun way new cdt model page tab,1,0,summary
2128,IInclude.java,noextend interfac intend extend client,0,0,summary
2129,IInclude.java,noimplement interfac intend implement client,1,0,summary
2136,IMacroEntry.java,noextend interfac intend extend client,0,0,summary
2137,IMacroEntry.java,noimplement interfac intend implement client,1,0,summary
2141,IMIBackend.java,sinc 11,0,0,summary
2142,IMIBackend.java,event indic back end process start termin,1,0,summary
1631,AbstractTrialUndoActionProvider.java,action null rule,0,0,summary
2147,IMSASTDeclspecList.java,sinc 66,1,0,summary
2148,IMSASTDeclspecList.java,noextend interfac intend extend client,0,0,summary
2149,IMSASTDeclspecList.java,noimplement interfac intend implement client,1,0,summary
1638,AddLineBreakpointActionDelegate.java,initi deriv addfunctionbreakpointactiondeleg,0,0,summary
1642,AddMemoryBlocks.java,p,1,0,summary
2155,INodeFactory.java,noextend interfac intend extend client,0,0,summary
2161,IPropertyChangeParticipant.java,p,1,0,summary
1650,AddMemoryBlocks.java,p,0,0,summary
2162,IPropertyChangeParticipant.java,client may implement interfac,1,0,summary
1651,AddMemoryBlocks.java,sinc 32,0,0,summary
2163,IPropertyChangeParticipant.java,p,1,0,summary
1652,AddMemoryBlocks.java,order avoid duplic addmemoryblock method one version express one memori space address pas opaqu paramet let logic within addmemoryblock differenti need via isinstanceof request object use get memori space,0,0,summary
2164,IPropertyChangeParticipant.java,sinc 50,1,0,summary
2172,IRefreshAllTarget.java,sinc 11,0,0,summary
1662,AllTemplateEngineTests.java,test suit execut testcas ad suit,1,0,summary
1663,AllTemplateEngineTests.java,sinc 40,0,0,summary
2176,IRegisters2.java,sinc 26,1,0,summary
1668,AutoconfMacroParameterListValidator.java,modifi cdt class cparameterlistvalid,0,0,summary
2180,IScannerInfoConsoleParser.java,author vhirsl,1,0,summary
1669,AutoconfMacroParameterListValidator.java,author jjohnstn,0,0,summary
1673,AutotoolsProblemMarkerInfo.java,noextend class intend subclass client,1,0,summary
2185,ITestItem.java,noextend interfac intend extend client,0,0,summary
2186,ITestItem.java,noimplement interfac intend implement client,1,0,summary
1679,C99BuildASTParserAction.java,author mike kucera,0,0,summary
2196,IViewInMemory.java,sinc 74,1,0,summary
1685,CConfigurationDescriptionCache.java,ol,0,0,summary
1686,CConfigurationDescriptionCache.java,li initi,1,0,summary
1687,CConfigurationDescriptionCache.java,ul,0,0,summary
1688,CConfigurationDescriptionCache.java,li eclips start project open,1,0,summary
1689,CConfigurationDescriptionCache.java,new cconfigurationdescriptioncach creat,0,0,summary
1690,CConfigurationDescriptionCache.java,cconfigurationdescriptioncach icstorageel storag cprojectdescript parent constructor,1,0,summary
1691,CConfigurationDescriptionCache.java,li client need icconfigurationdescript get cconfigurationdescript use constructor,0,0,summary
1692,CConfigurationDescriptionCache.java,cconfigurationdescript cconfigurationdata data string buildsystemid icdataproxycontain cr,1,0,summary
1693,CConfigurationDescriptionCache.java,cconfigurationdescriptioncach pas data,0,0,summary
1694,CConfigurationDescriptionCache.java,refer cach kept field fcfgcach,1,0,summary
1695,CConfigurationDescriptionCache.java,li fcfgcach use getspecset cconfigurationspecset fcfgcach set null,0,0,summary
1696,CConfigurationDescriptionCache.java,ul,1,0,summary
1697,CConfigurationDescriptionCache.java,li user enter project properti set,0,0,summary
1698,CConfigurationDescriptionCache.java,ul,1,0,summary
1699,CConfigurationDescriptionCache.java,li anoth cconfigurationdescript set configur creat use constructor set fcfgcach,0,0,summary
1700,CConfigurationDescriptionCache.java,cconfigurationdescriptioncach,1,0,summary
1701,CConfigurationDescriptionCache.java,ul,0,0,summary
1702,CConfigurationDescriptionCache.java,li user chang set set configur cconfigurationdescript save,1,0,summary
1703,CConfigurationDescriptionCache.java,ul,0,0,summary
1704,CConfigurationDescriptionCache.java,li new cconfigurationdescriptioncach creat cconfigurationdescript via constructor,1,0,summary
1705,CConfigurationDescriptionCache.java,cconfigurationdescriptioncach icconfigurationdescript basedescript,0,0,summary
1706,CConfigurationDescriptionCache.java,,1,0,summary
1707,CConfigurationDescriptionCache.java,basedescript save fbasedescript,0,0,summary
2219,MachOBinaryParserPage.java,noextend class intend subclass client,1,0,summary
1708,CConfigurationDescriptionCache.java,li cconfigurationdescriptioncacheapplydata,0,0,summary
1709,CConfigurationDescriptionCache.java,use persist data,1,0,summary
2221,ManageConfigRunner.java,noextend class intend subclass client,0,0,summary
1710,CConfigurationDescriptionCache.java,point,1,0,summary
2223,MIAsyncErrorProcessor.java,case gdb report exec command failur run event fire,0,0,summary
1712,CConfigurationDescriptionCache.java,ul,1,0,summary
1713,CConfigurationDescriptionCache.java,ol,0,0,summary
1714,CConfigurationDescriptionCache.java,see icconfigurationdescript,1,0,summary
1715,CConfigurationDescriptionCache.java,see cconfigurationdescript,0,0,summary
1716,CConfigurationDescriptionCache.java,see cprojectdescriptionev,1,0,summary
2238,MIAsyncErrorProcessor.java,sinc 53,0,0,summary
2246,MIBreakpointsSynchronizer.java,p,1,0,summary
2247,MIBreakpointsSynchronizer.java,bug 530377 prior fix 530377 event arriv gdb faster,0,0,summary
2248,MIBreakpointsSynchronizer.java,dsf eclips fulli process could caus state within,1,0,summary
2249,MIBreakpointsSynchronizer.java,synchron manag becom corrupt,0,0,summary
2250,MIBreakpointsSynchronizer.java,would happen,1,0,summary
2251,MIBreakpointsSynchronizer.java,take multipl dsf stage complet handl 1 event handl,0,0,summary
2252,MIBreakpointsSynchronizer.java,next event would becom intermingl,1,0,summary
2253,MIBreakpointsSynchronizer.java,violat mani assumpt,0,0,summary
2254,MIBreakpointsSynchronizer.java,code code run respect requestmonitor would,1,0,summary
2255,MIBreakpointsSynchronizer.java,state,0,0,summary
2256,MIBreakpointsSynchronizer.java,unsupris assumpt base gener idea,1,0,summary
2257,MIBreakpointsSynchronizer.java,dsf requir normal synchron primit everyth,0,0,summary
2258,MIBreakpointsSynchronizer.java,singl thread,1,0,summary
2259,MIBreakpointsSynchronizer.java,resolv problem code,0,0,summary
2260,MIBreakpointsSynchronizer.java,link queueevent breakpointev ensur event fulli,1,0,summary
2261,MIBreakpointsSynchronizer.java,process next event start process,0,0,summary
2262,MIBreakpointsSynchronizer.java,sinc 42,1,0,summary
2263,MIBreakpointsSynchronizer.java,catchpoint express gdb tracepoint command,0,0,summary
2264,MIBreakpointsSynchronizer.java,class store event need perform synchron,0,0,summary
2265,MIBreakpointsSynchronizer.java,see mibreakpointssynchron class document design comment,0,0,summary
1755,CDebugModelPresentation.java,see idebugmodelpresent,0,0,summary
1757,CElementDelta.java,see icelementdelta,0,0,summary
1762,ClangToolChain.java,author dschaefer,0,0,summary
1767,CommonBuildTab.java,sinc 91,0,0,summary
1770,ContainerTabModel.java,sinc 121,0,0,summary
1771,ContainerTabModel.java,author jjohnstn,0,0,summary
1775,CoreBuildGenericLaunchConfigProvider.java,sinc 83,0,0,summary
2287,MIDataListRegisterNames.java,data list regist name regno,0,0,summary
1784,CPPDeferredFunction.java,compil would resolv instanti,0,0,summary
1788,CPPImplicitVariable.java,exampl initi structur bind decomposit dclstructbind,0,0,summary
1789,CPPImplicitVariable.java,code auto first second decompos code,0,0,summary
2301,MIEnvironmentDirectory.java,environ directori r pathdir,0,0,summary
1790,CPPImplicitVariable.java,code initializerevalu code suppli,0,0,summary
2303,MIEnvironmentDirectory.java,r first reset path default,0,0,summary
2309,MIReverseDebugEnabler.java,sinc 42,0,0,summary
1801,CUIPreferenceInitializer.java,noextend class intend subclass client,0,0,summary
2313,MIStack.java,provid data,0,0,summary
2314,MIStack.java,sub class must suppli miarg object,0,0,summary
2315,MIStack.java,class track stack depth debug frame intern cach,0,0,summary
2316,MIStack.java,map threadid framescacheinfo clear base context,0,0,summary
2317,MIStack.java,use cach reason,0,0,summary
2318,MIStack.java,br,0,0,summary
2319,MIStack.java,first two command,0,0,summary
2320,MIStack.java,pre,0,0,summary
1809,DefaultEnvironmentContextInfo.java,use repres configur project workspac eclips environ context,0,0,summary
2321,MIStack.java,stack info depth 11,0,0,summary
1810,DefaultEnvironmentContextInfo.java,sinc 30,0,0,summary
2322,MIStack.java,stack info depth 2,0,0,summary
2323,MIStack.java,pre,0,0,summary
2324,MIStack.java,would sent gdb command cach see differ,0,0,summary
2325,MIStack.java,cach allow u know alreadi ask stack depth,0,0,summary
2326,MIStack.java,potenti use answer,0,0,summary
2327,MIStack.java,br,0,0,summary
2328,MIStack.java,concept applic stack list frame command differ limit,0,0,summary
2329,MIStack.java,also stack depth deduc frame list need ask gdb,0,0,summary
2330,MIStack.java,p,0,0,summary
2331,MIStack.java,second reason gdb unreli come return frame,0,0,summary
2332,MIStack.java,mi protocol allow repli,0,0,summary
2333,MIStack.java,data error,0,0,summary
2334,MIStack.java,gdb unwind sometim get consol cli protocol,0,0,summary
1823,DisplayDsfExecutor.java,sinc 10,0,0,summary
2335,MIStack.java,problem mi gdb repli randomli sometim data sometim error,0,0,summary
2336,MIStack.java,cach valid data,0,0,summary
2337,MIStack.java,elimin issu invalid data subsequ invoc,0,0,summary
2338,MIStack.java,cach error,0,0,summary
2339,MIStack.java,base class iframedmdata object use mifram object,0,0,summary
2340,MIStack.java,provid data,0,0,summary
1829,DocCommentOwnerBlock.java,em class intend use outsid cdt em,0,0,summary
2341,MIStack.java,sub class must provid mifram object,0,0,summary
1830,DocCommentOwnerBlock.java,noextend class intend subclass client,0,0,summary
1831,DocCommentOwnerBlock.java,noinstanti class intend instanti client,0,0,summary
1836,DOMGCCParserExtensionTestSuite.java,author jcamelon,0,0,summary
1838,DOMParserTestSuite.java,author jcamelon,0,0,summary
1840,DsfDebugUITools.java,sinc 11,0,0,summary
1847,ElementNumberFormatsContribution.java,sinc 22,0,0,summary
1850,FindStdLibPath.java,purpos find path stdc librari locat,0,0,summary
1851,FindStdLibPath.java,current shell script linux,0,0,summary
1856,FoldingConfigurationBlock.java,sinc 30,0,0,summary
1860,FormattedValueTests.java,sinc 22,0,0,summary
2372,MIThreadCreatedEvent.java,detect gdb mi gdb 68,0,0,summary
1861,FormattedValueTests.java,helper class store element path node use certain format,0,0,summary
2374,MIThreadGroupAddedEvent.java,thread group addedid i1,0,0,summary
2375,MIThreadGroupAddedEvent.java,detect gdb mi gdb 72,0,0,summary
2376,MIThreadGroupAddedEvent.java,sinc 51,0,0,summary
1865,GCCKeywords.java,noextend interfac intend extend client,0,0,summary
1866,GCCKeywords.java,noinstanti class intend instanti client,0,0,summary
2380,MultiCfgContributedEnvironment.java,noextend class intend subclass client,0,0,summary
1869,GDBControl_7_12.java,need new finallaunchsequ gdb 712,0,0,summary
1870,GDBControl_7_12.java,sinc 52,0,0,summary
2383,MultiLaunchConfigurationTabGroup.java,deprec see bug 517722 launch group part platform,0,0,summary
